license_type,license_prefix,license_number,name,address,city,township,sanitarian,area,phone
SST,4781,356226,BEARCLAW COFFEE MOBILE WH #4 (STFU),"1546 JUDD RD",SALINE,,Sherwin,"Bearclaw Coffee Chain",369-9660
SFE,4781,356441,COTTAGE INN,"2715 PLYMOUTH RD",ANN ARBOR,,Sherwin,"Cottage Inn chain",734-995-9101
SST,4781,356442,DESIGN BY THE HEART,"436 ORCHARD ST",YPSILANTI,,Sherwin,,734-460-6299
SFE,4781,356443,DOS HERMANOS EXPRESS,"25 JACKSON INDUSTRIAL DR",ANN ARBOR,,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",
SFE,4781,356469,INDIA CAFE,"1797 WASHTENAW AVE",YPSILANTI,,Pearson,"03 PB Area Whit Lke & Wash Ave",734-686-4386
SFE,4781,356631,TOTORO SUSHI,"215 S STATE ST",ANN ARBOR,,Sherwin,"05 VD Area UM Campus Northwest",734-302-3511
SFE,4781,356632,IZZY'S HOAGIE SHOP,"1924 W. STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-994-1235
SFE,4781,356633,MADRAS MASALA,"2016 PACKARD ST",ANN ARBOR,,Hauck,"Madras Masala Chain",734-222-9006
SFE,4781,356634,PIZZA PAZZA,"407 N. FIFTH AVE",ANN ARBOR,,Matranga,"21 CY Area Kerrytown & AA Twp.",734-968-9166
SFE,4781,356635,GMA LINDA'S DINER,"9610 M-52",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",734-428-1248
SFE,4781,356637,VERTEX COFFEE ROASTERS,"307 N RIVER ST",YPSILANTI,,Kamenec,"10 SM Area Mich Ave/Ypsi City",248-767-4488
SFE,4781,356638,PEACH LAB ANN ARBOR,"1220 S UNIVERSITY #102",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",
SFE,4781,356639,HEN AT VALOR,"573 STATE CIRCLE",ANN ARBOR,PITTSFIELD,Sherwin,"08 CH Area Manchest & Briarwod",
SFE,4781,356781,PALACE TANG,"1773 PLYMOUTH RD SUITE 104",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",369-8886
SFE,4781,356782,JERSEY MIKE'S SUB,"3650 CARPENTER RD SUITE F",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",734-477-9930
SFE,4781,356820,LE DOG,"306 S. MAIN ST 1E",ANN ARBOR,,Matranga,"14 RS Area Main Street AA",322-7348
SFE,4781,356821,CANDY COATED CREAMERY,"1076 N. HURON RIVER DR",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",
SFE,4781,356822,GRAN MAYA,"497 N. ZEEB RD",ANN ARBOR,SCIO,Hauck,"16 CW Area Jackson, Zeeb, Lohr",882-2942
SFE,4781,356875,TACOS DEL CASTILLO,"301 E. MICHIGAN AVE",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-450-3386
SFE,4781,356876,MACHEKO GRILL,"2283 ELLSWORTH RD",YPSILANTI,,Pearson,"12 SM Area Dwntwn AA, Wash Ave",734-434-8989
SFE,4781,356877,DIBELLA'S OLD FASHIONED SUBMARINES,"904 W. EISENHOWER PARKWAY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-997-9011
SFE,4781,356880,KRESGE/BAKERY,"805 W. MIDDLE ST",CHELSEA,,Hansell,"01 PB Area Chelsea",734-433-1000
SFE,4781,356881,FIRESIDE GRILLE/MACKINAW DINING,"805 W. MIDDLE ST",CHELSEA,,Hansell,"01 PB Area Chelsea",734-433-1000
SFE,4871,356883,IGGY'S EGGIES,"611 E. LIBERTY",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",
SFE,4781,356884,SIMPLY SCRUMPTIOUS CATERING,"4765 W. JOY RD",DEXTER,DEXTER,Matranga,"02 VD Area Dexter",262-3921
SFE,4781,356979,LAUNCH ANN ARBOR,"800 E. EISENHOWER PKWY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",
SFE,4781,357101,PLANT BASED CONEYS,"42 E. CROSS ST",YPSILANTI,,Pearson,"19 CH Area AA Schls & DepotTwn",734-340-5050
SST,4781,357102,KONA ICE OF WESTERN WAYNE CO KEV 1623,"34422 ROSATI AVE",LIVONIA,,Sherwin,"Kona Ice chain",
SST,4781,357103,KONA ICE OF WESTERN WAYNE CO KEV1505,"34422 ROSATI AVE",LIVONIA,,Sherwin,"Kona Ice chain",
SFE,4781,357104,SIP BOBA TEA HOUSE,"1928 W. STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-249-1222
SFE,4781,357105,LINCOLN BASEBALL/SOFTBALL COMPLEX,"7267 WILLIS RD",YPSILANTI,AUGUSTA,Pearson,"Lincoln Consolidated Schools",
SMF,4781,357189,GUD DOG (MOBILE),"235 SPENCER LN",YPSILANTI,,Pearson,,
SST,4781,357190,TACOS Y TORTAS EL CARNALITO (STFU),"14336 COOPER ST",TAYLOR,,Kamenec,"Out of County TFU",961-5301
SFE,4781,357362,SUBWAY #7493,"1094 N HURON RIVER DR",YPSILANTI,,Sherwin,"Subway chain",734-481-0162
SFE,4781,357363,DEXTER SENIOR CENTER,"2740 BAKER RD",DEXTER,,Matranga,OCED,474-8552
SFE,4781,357444,CHINA ONE MILAN,"29 E MAIN ST",MILAN,,Matranga,"09 PB Area Milan & Ecorse/Ford",439-8401
SFE,4781,357446,GOODLYFE SMOOTHIES,"4005 CARPENTER RD",YPSILANTI,,Kamenec,"Goodlyfe Smoothies Chain",
SFE,4781,357447,STONEFRUIT SOCIAL,"413 E. HURON ST SUITE C",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",734-882-9610
SFE,4781,357448,MOLLY'S CUPCAKES,"617 E. LIBERTY ST",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",734-800-4943
SST,4781,357449,CHELA'S STREET TACOS STFU,"693 S MAPLE RD",ANN ARBOR,,Matranga,"Chela's Chain",277-7926
SFE,4781,357450,DETROIT WING COMPANY,"3234 ANN ARBOR SALINE RD",ANN ARBOR,PITTSFIELD,Deedler,"Detroit Wing Company Chain",734-263-1414
SST,4781,357451,TAQUERIA SALAZAR STFU,"2735 S. WAGNER RD",ANN ARBOR,,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",999-6580
SFE,4781,357452,HOME TEAM ICE CREAM,"327 W. MAIN ST",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",
SST,4781,357453,CHAPALA ON WHEELS (STFU),"211 N. MAIN",ANN ARBOR,,Kamenec,"14 RS Area Main Street AA",996-1456
SFE,4781,357641,HANJAN POCHA,"106 S 1ST ST",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",652-7337
SFE,4781,357642,RUSTIC GLEN CLUBHOUSE,"12090 W MICHIGAN AVE",SALINE,BRIDGEWATER,Yet,"07 CH Area Saline",734-429-7679
SST,4781,357643,SAZON LATINO LLC (STFU),"4717 SYCAMORE DR",YPSILANTI,,Sherwin,,734-328-4430
SFE,4781,357794,ST. LOUIS CENTER,"16195 West OLD US 12",CHELSEA,,Hauck,"01 PB Area Chelsea",
SST,4781,357795,HOT JALAPENOS (STFU),"699 W. MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-330-6009
SST,4781,358081,SHAVED ICE SUMMIT (STFU),"18551 SANDBORN RD",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",674-7372
SST,4781,358082,BEARCLAW MOBILE #3,"1546 JUDD RD",SALINE,,Sherwin,"Bearclaw Coffee Chain",818-0962
SST,4781,358083,WHAT'S IN YOUR CUP- YPSILANTI,"1816 WHITTAKER RD",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-395-0809
SMF,4781,358084,DAT DANG DOG MOBILE,"12190 ISLAND LAKE RD",DEXTER,,Hansell,"02 VD Area Dexter",734-645-7771
SFE,4781,358085,DRAGONFLY AND BIRCH,"115 E. MAIN ST",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",734-212-3249
SST,4781,358170,COFFEE BUG (THE) STFU,"1336 HULL AVE",YPSILANTI,YPSILANTI,Pearson,"09 PB Area Milan & Ecorse/Ford",219-3121
SFE,4781,358171,LINKS AT WHITMORE LAKE,"1111 SIX MILE RD",WHITMORE LAKE,NORTHFIELD,Yet,"03 PB Area Whit Lke & Wash Ave",734-449-4653
SFE,4781,358172,ARBOR BREWING COMPANY - SESSION ROOM,"3685 JACKSON RD",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",734-585-7300
SFE,4781,358173,KAHUNA SUNRISE,"152 BARKER RD",WHITMORE LAKE,NORTHFIELD,Yet,"03 PB Area Whit Lke & Wash Ave",559-9110
SFE,4781,358174,HEAR.SAY BREWING + THEATER,"2350 W LIBERTY ST",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-369-8564
SFE,4781,358175,YPSILANTI NATIONAL LITTLE LEAGUE,"70 S HARRIS RD",YPSILANTI,,Hansell,"10 SM Area Mich Ave/Ypsi City",
SFE,4781,358176,PITAWAY JACKSON,"5609 JACKSON RD",ANN ARBOR,,Deedler,"Pitaway Chain",248-821-8110
SST,4781,358177,THREE SENORITA'S STFU,"9650 GROSSE ILE PARKWAY",GROSSE ILE,,Matranga,"Out of County TFU",363-2953
SFE,4781,358178,LITTLE CAESARS PIZZA,"1944 STADIUM DR",ANN ARBOR,,Matranga,"Little Caesars chain",734-665-8621
SFE,4781,358179,GINGER DELI NORTH,"1701 PLYMOUTH RD",ANN ARBOR,,Sherwin,"Ginger Deli Chain",248-390-8621
SFE,4781,358180,TOASTIQUE,"200 E. WASHINGTON ST",ANN ARBOR,,Kamenec,"12 SM Area Dwntwn AA, Wash Ave",585-5965
SFE,4781,358181,YEE SIANG DUMPLINGS,"4837 WASHTENAW AVE",ANN ARBOR,,Pearson,"17 CY Area Washtnaw & Carpnter",734-879-1459
SFE,4781,358182,CAFE,"4833 E. HURON RIVER DRIVE",ANN ARBOR,,Hauck,,734-673-6998
SFE,4781,358190,MANCHESTER COMMISSARY LLC,"455 W MAIN ST",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",734-704-5001
SFE,4781,358353,FOOD ZONE CHINESE RESTAURANT,"7023 DEXTER ANN ARBOR RD",DEXTER,,Matranga,"02 VD Area Dexter",426-3410
SFE,4781,358354Z,BALIKBAYAN BOX/CITGO,"6999 E. MICHIGAN AVE",SALINE,,Yet,,734-429-7850
SFE,4781,358463,ECHELON KITCHEN AND BAR,"200 S. MAIN ST",ANN ARBOR,,Sherwin,"14 RS Area Main Street AA",734-369-2510
SST,4781,358464,BEARCLAW MOBILE #2,"1546 JUDD RD",SALINE,,Sherwin,"Bearclaw Coffee Chain",818-0962
SFE,4781,358493,HOUSE OF CHIMNEY CAKES CAFE,"216 S 4TH AVE",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",734-882-2708
SFE,4781,358494,MILKSHAKE FACTORY,"326 S MAPLE RD STE 326",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-275-3883
SFE,4781,358495,RED LOTUS "PLANT BASED" KITHCEN,"529 E. LIBERTY",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",734-369-4241
SFE,4781,358496,OAKWOOD ST SUBS (EMU),"900 OAKWOOD ST",YPSILANTI,,Yet,"EMU Schools",487-1043
SFE,4781,358510,PITA WAY ANN ARBOR,"500 E WILLIAM",ANN ARBOR,,Deedler,"Pitaway Chain",734-926-2100
SST,4781,358547,TACOS EL PANDA STFU,"3555 WASHTENAW AVE.",ANN ARBOR,,Yet,"09 PB Area Milan & Ecorse/Ford",579-6884
SFE,4781,358550,SHARON UNITED METHODIST CHURCH - HALL,"19980 PLEASANT LAKE RD",MANCHESTER,SHARON,Hauck,"08 CH Area Manchest & Briarwod",734-428-0996
SFE,4781,358742,ONDO,"324 S STATE ST",ANN ARBOR,,Sherwin,"05 VD Area UM Campus Northwest",
SFE,4781,358743,BANGKOK CHINATOWN,"4023 CARPENTER RD",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",
SFE,4781,358744,JD'S PIZZA AND GRINDERS EXPRESS,"37 E MAIN ST",MILAN,,Matranga,"09 PB Area Milan & Ecorse/Ford",734-528-9200
SFE,4781,358745,MOKA & CO.,"333 S MAIN ST",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",
SFE,4781,358757,ANN ARBOR CHRISTIAN SCHOOL,"5500 WHITMORE LAKE RD",ANN ARBOR,NORTHFIELD,Deedler,,741-4948
SFE,4781,358790,TACO BELL STORE #40315,"1655 PLYMOUTH RD",ANN ARBOR,,Deedler,"Taco Bell chain",248-446-0100
SFE,4781,358798,LOCKWOOD OF ANN ARBOR,"2195 E ELLSWORTH RD",ANN ARBOR,,Deedler,"17 CY Area Washtnaw & Carpnter",734-239-8882
SFE,4781,358799,MADRAS MASALA EXPRESS,"1143 BROADWAY ST",ANN ARBOR,,Hauck,"Madras Masala Chain",
SFE,4781,358892,EL SABOR DE MI TIERRA PUPUSERIA Y MAS,"505 S HURON ST",YPSILANTI,,Hansell,"10 SM Area Mich Ave/Ypsi City",734-879-1000
SMF,4781,358897,LILY PEDALS MOBILE,"6331 JONQUIL LN",YPSILANTI,YPSILANTI,Hansell,"18 CW Area Whittker & Mich Ave",517-795-3323
SFE,4781,358958,BROTHERS STREET FOOD,"3765 CARPENTER RD",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",
SST,4781,358959,ECHELON KITCHEN AND BAR,"200 S MAIN ST",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",734-369-2511
SFE,4781,358960,DROP TOP PIZZA,"107 W MICHIGAN AVE.",SALINE,,Yet,"07 CH Area Saline",734-460-1345
SFE,4781,358961,SPICE PALACE,"2874 WASHTENAW AVE",YPSILANTI,YPSILANTI,Hauck,"03 PB Area Whit Lke & Wash Ave",734-882-7545
SFE,4781,358973,SANAA COFFEE HOUSE,"2227 ELLSWORTH RD",YPSILANTI,,Pearson,"13 RS Area EMU & Campus Area",
SFE,4781,358974,EMU EASTERN EATERIES PHO U,"7 ANN ST",YPSILANTI,,Yet,"EMU Schools",734-487-0444
SFE,4781,358975,CHELSEA BURGER,"110 W MIDDLE ST",CHELSEA,,Hauck,"01 PB Area Chelsea",
SFE,4781,359053,TWO SONGS BAKERY & MART,"1958 S INDUSTRIAL HWY SUITE C",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",
SFE,4781,359130,QAHWAH HOUSE ANN ARBOR,"211 N. MAPLE RD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-369-2109
SST,4781,359136,TRAVELIN' TOM'S OF BELLEVILLE #1 STFU,"34422 ROSATI AVE",LIVONIA,,Sherwin,"Out of County TFU",734-658-9534
SFE,4781,359231,KPOT KOREAN BBQ AND HOT POT,"3769 CARPENTER RD, UNIT 4",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",734-585-0597
SFE,4781,359252,CUPS N CHAI,"214 S 4TH AVE",ANN ARBOR,,Sherwin,"12 SM Area Dwntwn AA, Wash Ave",369-8900
SFE,4781,359253,UPLIFT,"210 S. FIRST ST",ANN ARBOR,,Matranga,"12 SM Area Dwntwn AA, Wash Ave",210-1582
SFE,4781,359254,BAYMONT BY WYNDHAM CHELSEA,"1540 COMMERCE PARK DR",CHELSEA,,Hauck,"01 PB Area Chelsea",734-433-1600
SFE,4781,359317,SAMOSA HOUSE,"530 NORTH HURON ST",YPSILANTI,,Deedler,"13 RS Area EMU & Campus Area",734-472-2720
SFE,4781,359394,LATTE FACTORY (THE),"100 BRIARWOOD CIRCLE",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",817-818-8284
SFE,4781,359395,KT'S,"52 BARKER RD",WHITMORE LAKE,NORTHFIELD,Yet,"03 PB Area Whit Lke & Wash Ave",216-7695
SFE,4781,359451,BB.Q CHICKEN,"322 S MAPLE RD, SUITE 2B",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",369-3561
SFE,4781,359452,POPO'S REAL CHINESE FOOD,"205 N MAIN ST",ANN ARBOR,,Kamenec,"14 RS Area Main Street AA",734-436-8488
SFE,4781,359453,MAMA G'S CATERING,"14200 E. OLD US 12",CHELSEA,,Hauck,,734-475-7561
SFE,4781,359454,42 NORTH SOCIAL HOUSE,"7954 ANN ARBOR ST",DEXTER,,Matranga,"02 VD Area Dexter",
SST,4781,359455,MAMA PIZZA STFU,"5 N HAMILTON ST",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-896-3843
SFE,4781,359456,SAVVY SLIDERS,"2997 WASHTENAW AVE",YPSILANTI,,Hauck,"17 CY Area Washtnaw & Carpnter",
SFE,4781,359457,WAX BAR,"44 E CROSS ST",YPSILANTI,,Pearson,"19 CH Area AA Schls & DepotTwn",734-323-2300
SFE,4781,359590,BIWAKO SUSHI,"1355 E MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",734-277-9140
SFE,4781,359591,SLIM CHICKENS 18302,"5505 ARBOR CHASE DR",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",734-418-7177
SST,4781,359592,DUCK FAT & BACON,"7705 EISMAN ROAD",MANCHESTER,,Hauck,"01 PB Area Chelsea",720-840-8024
SFE,4781,359635,BONCHON KOREAN FRIED CHICKEN,"2272 S MAIN ST",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-794-5200
SFE,4781,359636,CULVER'S,"3015 LOHR RD",ANN ARBOR,PITTSFIELD,Kamenec,"Culver's Chain",734-821-0060
SFE,4781,359637,HELLO FAZ PIZZA,"2259 W LIBERTY",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-741-7777
SFE,4781,359639,CHOP DETROIT,"2121 OAK VALLEY",ANN ARBOR,PITTSFIELD,Deedler,"16 CW Area Jackson, Zeeb, Lohr",369-2126
SFE,4781,359646,CURIOUS COFFEE LLC,"100 S FOURTH AVE STE 110",ANN ARBOR,,Kamenec,"15 SM Area Washngtn, Librty AA",734-548-9729
SFE,4781,359774,SIAM SQUARE RESTAURANT,"883 W EISENHOWER PKWY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-975-4541
SST,4781,359775,HEAR.SAY BREWING + THEATER STFU,"2350 W LIBERTY ST",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-369-8564
SFE,4781,359776,PAPA JOHNS,"2872 WASHTENAW AVE UNIT 2872-B",YPSILANTI,,Pearson,"03 PB Area Whit Lke & Wash Ave",734-337-2027
SFE,4781,359777,FIVE GUYS BURGERS & FRIES #4126,"5627 JACKSON",ANN ARBOR,,Hauck,"Five Guy's Chain",
SFE,4781,359930,CHICK N SEAFOOD SPOT,"3220 PACKARD",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-971-5703
SFE,4781,359931,JESUS HERNANDEZ CATERING,"2240 E. STADIUM BLVD",ANN ARBOR,,Hauck,"12 SM Area Dwntwn AA, Wash Ave",
SFE,4781,359932,STROMBOLI HOUSE,"215 S. FORD BLVD",YPSILANTI,YPSILANTI,Matranga,"09 PB Area Milan & Ecorse/Ford",734-757-0869
SFE,4781,359933,YOTSUBA JAPANESE RESTAURANT,"2222 HOGBACK ROAD",ANN ARBOR,,Pearson,"17 CY Area Washtnaw & Carpnter",734-971-5168
SFE,4781,359962,HOMETOWN PIZZA ANN ARBOR,"5060 JACKSON RD STE G",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",734-369-9303
SFE,4781,359963,OSCAR'S SPORTS & GRILL,"6877 S STATE RD D",SALINE,,Yet,"07 CH Area Saline",310-702-3982
SFE,4781,360023,TANDURI KORNER,"6 S. WASHINGTON ST",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-254-1071
SST,4781,3600631,ANTOJITOS EL DICHO DON ROGELIO (STFU),"1425 ECORSE RD",YPSILANTI,YPSILANTI,Hauck,"09 PB Area Milan & Ecorse/Ford",810-394-6688
SFE,4781,360064,PEACE HUB COMMUNITY RESOURCE CENTER,"1515 S. HARRIS",YPSILANTI,YPSILANTI,Pearson,"09 PB Area Milan & Ecorse/Ford",734-714-8800
SFE,4781,360065,KRISPY KRUNCHY CHICKEN,"505 S. HURON ST",YPSILANTI,,Hansell,"10 SM Area Mich Ave/Ypsi City",313-349-8442
SFE,4781,360092,AUNTIE ANNE'S & CINNABON,"3825 CARPENTER RD",YPSILANTI,,Hansell,"17 CY Area Washtnaw & Carpnter",313-695-6959
SFE,4781,360113,SAMBA BOWLS,"113 W. WASHINGTON",ANN ARBOR,,Yet,"12 SM Area Dwntwn AA, Wash Ave",734-249-2242
SFE,4781,360114,MOCHINUT,"1771 PLYMOUTH RD STE 103",ANN ARBOR,,Yet,"06 CW Area Plymth Rd, Ypsi",313-695-5606
SFE,4781,360115,U-M ROSS AT SSCII,"1000 OAK BROOK DR",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",
SFE,4781,360222,DEXTER BRUNCH HOUSE,"8124 MAIN ST",DEXTER,,Matranga,"02 VD Area Dexter",734-819-8143
SFE,4781,360223,AL REEM MEDITERRANEAN KITCHEN,"2130 WHITTAKER RD",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-717-0927
SFE,4781,360224,JETS PIZZA,"3040 WASHTENAW AVE",YPSILANTI,,Pearson,"Jet's Pizza chain",734-579-0009
SFE,4781,360225,THE ROCK COFFEEHOUSE AND CHAPEL,"450 E. MICHIGAN AVE",SALINE,,Yet,"07 CH Area Saline",248-595-6981
SFE,4781,360243,OLIVE BRANCH RESTAURANT,"2269 ELLSWORTH RD",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City","(734) 961-7452"
SFE,4781,360265,PITA KING,"2412 E STADIUM BLVD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-677-0686
SFE,4781,360338,ST. JOSEPH PARISH HALL,"6805 MAST ROAD",DEXTER,WEBSTER,Matranga,"02 VD Area Dexter",734-426-8483
SFE,4781,360418,MAT BREWING,"122 E. MAIN ST.",MANCHESTER,,Hauck,"08 CH Area Manchest & Briarwod",734-212-3226
SFE,4781,360552,TAYSTEE'S BURGERS,"2689 ANN ARBOR SALINE RD",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",734-263-2208
SFE,4781,360553,MCDONALDS NSN 3086,"7847 E. MICHIGAN AVE.",SALINE,,Hauck,"McDonalds chain",
SFE,4781,360554,LITTLE SKEWER,"209 S. MAIN ST",ANN ARBOR,,Sherwin,"14 RS Area Main Street AA",734-818-0283
SFE,4781,360555Z,AUNTIE ANNE'S AND CINNABON,"3145 ANN ARBOR-SALINE ROAD",ANN ARBOR,,Hansell,,734-330-2170
SFE,4781,360556,ARIRANG,"3135 OAK VALLEY DR",ANN ARBOR,PITTSFIELD,Deedler,"16 CW Area Jackson, Zeeb, Lohr",734-222-5959
SFE,4781,360557,STIMULATTE CAFE,"1816 WHITTAKER RD",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-879-0220
SFE,4781,360558,VANGUARD HOTEL (THE),"201 GLEN AVE",ANN ARBOR,,Sherwin,"05 VD Area UM Campus Northwest",
SFE,4781,360559,RAMEN YA,"100 BRIARWOOD CIRCLE",ANN ARBOR,,Hansell,"08 CH Area Manchest & Briarwod",
SFE,4781,360560,BAYT AL MOCHA (MOCHA HOUSE CAFE),"109 CATHERINE ST",ANN ARBOR,,Kamenec,"14 RS Area Main Street AA",734-492-1700
SST,4781,360589,TRAVELIN' TOM'S OF BELLEVILLE #2 STFU,"34422 ROSATI AVE",LIVONIA,,Sherwin,"Out of County TFU",734-210-1358
SFE,4781,360602,CLARENDALE ANN ARBOR,"2830 S. MAIN ST.",ANN ARBOR,,Hauck,"20 CY Area Packard & Eisenhowr",734-359-3500
SFE,4781,360603,BO'S BAGELS,"1116 SOUTH UNIVERSITY AVENUE",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",734-669-3003
SFE,4781,360794,TRAVELIN TOMS COFFEE @ EMU,"799 N. HEWITT",YPSILANTI,YPSILANTI,Yet,"EMU Schools",734-635-3565
SFE,4781,360795,MCDONALD'S #10950,"2310 W. STADIUM BLVD",ANN ARBOR,,Hauck,"McDonalds chain",734-761-9087
SFE,4781,360841,DUNKIN,"342 S. STATE ST",ANN ARBOR,,Pearson,"Dunkin Donuts Chain",248-213-9623
SFE,4781,360842,FRIENDS KITCHEN,"210 S. FIRST ST",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",734-827-4153
SFE,4781,360843,GREAT WALL RESTAURANT,"2128 WHITTAKER RD.",YPSILANTI,,Pearson,"18 CW Area Whittker & Mich Ave",734-480-9040
SFE,4781,360844,LEFTY'S CHEESESTEAK,"3157 ANN ARBOR-SALINE RD",ANN ARBOR,PITTSFIELD,Deedler,"16 CW Area Jackson, Zeeb, Lohr",313-605-6452
SFE,4781,360845,BLUE LEMON THAI,"4175 WHITMORE LAKE RD",ANN ARBOR,,Sherwin,"03 PB Area Whit Lke & Wash Ave",734-999-6014
SST,4781,360907,DR TIMOS STFU,"11692 CHANDLER DRIVE",PLYMOUTH,,Matranga,"Out of County TFU",586-291-0387
SFE,4781,361014,HEN ON THE FLY,"1906 PACKARD ST",ANN ARBOR,,Sherwin,"20 CY Area Packard & Eisenhowr",
SFE,4781,361168,FUEL'D,"980 W EISENHOWER PKWY",ANN ARBOR,,Deedler,"20 CY Area Packard & Eisenhowr",
SST,4781,361231,EL REY BURGER'S STFU,"1515 RIDGE RD. LOT 267",YPSILANTI,YPSILANTI,Deedler,,829-7199
SST,4781,361232,HOLLOWELL'S FOOD TRUCK,"368 GREENWOOD ST",,,Matranga,"Out of County TFU",
SFE,4781,361301,X-GOLF ANN ARBOR,"333 N. MAPLE RD",ANN ARBOR,,Hansell,"11 RS Area Stadium & Jackson",734-316-7379
SFE,4781,361303,WATER TOWER DISTILLING CO,"23 N. WASHINGTON ST.",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",810-479-1615
SFE,4781,361381,SUSHI DABU,"4037 CARPENTER RD",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",734-477-7400
SFE,4781,361382,LEFTY'S CHEESESTEAK,"4003 CARPENTER RD",YPSILANTI,PITTSFIELD,Deedler,"17 CY Area Washtnaw & Carpnter",313-605-6452
SFE,4781,361383,SHAWARMA PLUS,"9035 TEXTILE RD",YPSILANTI,YPSILANTI,Kamenec,"09 PB Area Milan & Ecorse/Ford",734-340-3772
SFE,4781,361384,DINOLAND ANN ARBOR LLC,"4735 WASHTENAW AVE",ANN ARBOR,,Pearson,"17 CY Area Washtnaw & Carpnter",313-443-7048
SFE,4781,361385,UNITEA CAFE,"522 E. WILLIAM ST",ANN ARBOR,,Matranga,"15 SM Area Washngtn, Librty AA",734-436-8945
SFE,4781,362302,PENN STATION EAST COAST-SUBS ANN ARBOR W,"5627 JACKSON RD",ANN ARBOR,,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",734-575-4343
N/A,N/A,N/A,WASHTENAW COUNTY YOUTH CENTER,"4125 WASHTENAW AVE",ANN ARBOR,PITTSFIELD,Kamenec,"03 PB Area Whit Lke & Wash Ave",734-973-4343
SFE,4781,NEW24-23,TUPTIM THAI,"4905 WASHTENAW AVE",ANN ARBOR,,,,734-528-5588
